time_taken,is_correct,attempts,key_presses,backspace_presses,mouse_movements,actual,response
6009,0,1,4,0,"[{'x': 375, 'y': 217}, {'x': 375, 'y': 217}, {'x': 376, 'y': 220}, {'x': 376, 'y': 222}, {'x': 376, 'y': 225}, {'x': 376, 'y': 227}, {'x': 376, 'y': 229}, {'x': 376, 'y': 231}, {'x': 375, 'y': 233}, {'x': 375, 'y': 236}, {'x': 375, 'y': 237}, {'x': 375, 'y': 237}, {'x': 375, 'y': 238}, {'x': 375, 'y': 241}, {'x': 376, 'y': 242}, {'x': 376, 'y': 242}, {'x': 376, 'y': 243}, {'x': 377, 'y': 244}, {'x': 377, 'y': 246}, {'x': 378, 'y': 248}, {'x': 378, 'y': 251}, {'x': 378, 'y': 253}, {'x': 378, 'y': 254}, {'x': 378, 'y': 255}, {'x': 378, 'y': 256}, {'x': 378, 'y': 259}, {'x': 378, 'y': 264}, {'x': 377, 'y': 267}, {'x': 377, 'y': 268}, {'x': 377, 'y': 269}, {'x': 377, 'y': 270}, {'x': 377, 'y': 272}, {'x': 377, 'y': 274}, {'x': 377, 'y': 274}]",2lmku,2mku
5615,1,1,6,0,"[{'x': 586, 'y': 260}, {'x': 584, 'y': 260}, {'x': 579, 'y': 260}, {'x': 570, 'y': 258}, {'x': 551, 'y': 254}, {'x': 529, 'y': 251}, {'x': 508, 'y': 249}, {'x': 484, 'y': 246}, {'x': 462, 'y': 243}, {'x': 444, 'y': 241}, {'x': 430, 'y': 239}, {'x': 421, 'y': 237}, {'x': 417, 'y': 236}, {'x': 416, 'y': 236}, {'x': 416, 'y': 235}, {'x': 415, 'y': 235}, {'x': 415, 'y': 234}, {'x': 414, 'y': 234}, {'x': 414, 'y': 233}, {'x': 413, 'y': 233}, {'x': 413, 'y': 233}, {'x': 413, 'y': 233}, {'x': 413, 'y': 233}, {'x': 414, 'y': 234}, {'x': 415, 'y': 234}, {'x': 419, 'y': 236}, {'x': 422, 'y': 239}, {'x': 426, 'y': 241}, {'x': 427, 'y': 241}, {'x': 428, 'y': 243}, {'x': 430, 'y': 247}, {'x': 430, 'y': 252}, {'x': 429, 'y': 258}, {'x': 427, 'y': 262}, {'x': 427, 'y': 267}, {'x': 427, 'y': 273}, {'x': 427, 'y': 277}, {'x': 428, 'y': 280}, {'x': 429, 'y': 280}, {'x': 429, 'y': 283}, {'x': 429, 'y': 286}, {'x': 429, 'y': 287}, {'x': 429, 'y': 288}]",4rCUB,4rCUB
6404,1,1,7,0,"[{'x': 423, 'y': 277}, {'x': 416, 'y': 265}, {'x': 416, 'y': 264}, {'x': 415, 'y': 264}, {'x': 414, 'y': 261}, {'x': 411, 'y': 256}, {'x': 409, 'y': 252}, {'x': 407, 'y': 248}, {'x': 405, 'y': 242}, {'x': 403, 'y': 237}, {'x': 401, 'y': 232}, {'x': 399, 'y': 226}, {'x': 398, 'y': 222}, {'x': 397, 'y': 219}, {'x': 396, 'y': 217}, {'x': 396, 'y': 216}, {'x': 396, 'y': 216}, {'x': 397, 'y': 216}, {'x': 399, 'y': 216}, {'x': 406, 'y': 217}, {'x': 411, 'y': 220}, {'x': 417, 'y': 228}, {'x': 419, 'y': 238}, {'x': 419, 'y': 246}, {'x': 419, 'y': 250}, {'x': 418, 'y': 254}, {'x': 418, 'y': 256}, {'x': 418, 'y': 258}, {'x': 418, 'y': 262}, {'x': 417, 'y': 267}, {'x': 415, 'y': 272}, {'x': 411, 'y': 277}, {'x': 409, 'y': 282}, {'x': 408, 'y': 284}]",4ws9Z,4ws9Z
6641,1,1,7,0,"[{'x': 437, 'y': 202}, {'x': 437, 'y': 203}, {'x': 437, 'y': 204}, {'x': 434, 'y': 206}, {'x': 432, 'y': 209}, {'x': 430, 'y': 210}, {'x': 427, 'y': 211}, {'x': 426, 'y': 212}, {'x': 424, 'y': 213}, {'x': 423, 'y': 214}, {'x': 422, 'y': 214}, {'x': 421, 'y': 215}, {'x': 421, 'y': 216}, {'x': 423, 'y': 221}, {'x': 427, 'y': 229}, {'x': 429, 'y': 235}, {'x': 429, 'y': 238}, {'x': 429, 'y': 242}, {'x': 427, 'y': 244}, {'x': 425, 'y': 248}, {'x': 423, 'y': 253}, {'x': 422, 'y': 258}, {'x': 421, 'y': 262}, {'x': 421, 'y': 264}, {'x': 420, 'y': 264}, {'x': 420, 'y': 265}, {'x': 420, 'y': 265}, {'x': 418, 'y': 268}, {'x': 417, 'y': 270}, {'x': 415, 'y': 274}, {'x': 414, 'y': 275}, {'x': 414, 'y': 276}, {'x': 413, 'y': 276}, {'x': 413, 'y': 277}, {'x': 412, 'y': 277}]",2cNKv,2cNKv
8268,0,1,10,1,"[{'x': 410, 'y': 201}, {'x': 409, 'y': 202}, {'x': 408, 'y': 203}, {'x': 407, 'y': 204}, {'x': 405, 'y': 205}, {'x': 405, 'y': 205}, {'x': 405, 'y': 205}, {'x': 405, 'y': 205}, {'x': 404, 'y': 206}, {'x': 403, 'y': 207}, {'x': 400, 'y': 210}, {'x': 397, 'y': 213}, {'x': 393, 'y': 216}, {'x': 389, 'y': 218}, {'x': 388, 'y': 219}, {'x': 387, 'y': 219}, {'x': 387, 'y': 220}, {'x': 387, 'y': 220}, {'x': 384, 'y': 224}, {'x': 371, 'y': 240}, {'x': 357, 'y': 258}, {'x': 347, 'y': 273}, {'x': 340, 'y': 283}, {'x': 338, 'y': 288}, {'x': 337, 'y': 289}, {'x': 337, 'y': 290}, {'x': 337, 'y': 290}, {'x': 337, 'y': 291}, {'x': 337, 'y': 293}, {'x': 338, 'y': 296}, {'x': 338, 'y': 299}, {'x': 338, 'y': 302}, {'x': 337, 'y': 305}, {'x': 337, 'y': 306}, {'x': 337, 'y': 306}, {'x': 339, 'y': 304}, {'x': 341, 'y': 301}, {'x': 342, 'y': 297}, {'x': 344, 'y': 294}, {'x': 346, 'y': 291}, {'x': 346, 'y': 289}, {'x': 347, 'y': 287}, {'x': 347, 'y': 285}]",2Hw1Z,2HwlZ
13597,1,2,7,0,"[{'x': 348, 'y': 285}, {'x': 348, 'y': 285}, {'x': 349, 'y': 284}, {'x': 351, 'y': 282}, {'x': 353, 'y': 279}, {'x': 356, 'y': 274}, {'x': 361, 'y': 269}, {'x': 365, 'y': 264}, {'x': 368, 'y': 261}, {'x': 369, 'y': 258}, {'x': 370, 'y': 258}, {'x': 371, 'y': 257}, {'x': 371, 'y': 257}, {'x': 371, 'y': 256}, {'x': 371, 'y': 254}, {'x': 371, 'y': 252}, {'x': 371, 'y': 248}, {'x': 371, 'y': 244}, {'x': 370, 'y': 239}, {'x': 369, 'y': 233}, {'x': 368, 'y': 230}, {'x': 366, 'y': 226}, {'x': 364, 'y': 223}, {'x': 360, 'y': 218}, {'x': 357, 'y': 214}, {'x': 355, 'y': 210}, {'x': 355, 'y': 209}, {'x': 354, 'y': 208}, {'x': 354, 'y': 208}, {'x': 354, 'y': 207}, {'x': 354, 'y': 207}, {'x': 354, 'y': 209}, {'x': 354, 'y': 213}, {'x': 354, 'y': 218}, {'x': 354, 'y': 226}, {'x': 354, 'y': 233}, {'x': 355, 'y': 242}, {'x': 357, 'y': 252}, {'x': 361, 'y': 263}, {'x': 363, 'y': 273}, {'x': 364, 'y': 281}, {'x': 364, 'y': 285}, {'x': 364, 'y': 286}, {'x': 364, 'y': 285}, {'x': 364, 'y': 285}, {'x': 364, 'y': 280}, {'x': 363, 'y': 273}, {'x': 363, 'y': 269}, {'x': 364, 'y': 264}, {'x': 365, 'y': 261}, {'x': 366, 'y': 258}]",2Hw1Z,2Hw1Z
12640,1,1,24,1,"[{'x': 400, 'y': 253}, {'x': 398, 'y': 252}, {'x': 394, 'y': 250}, {'x': 392, 'y': 248}, {'x': 390, 'y': 247}, {'x': 388, 'y': 246}, {'x': 387, 'y': 245}, {'x': 387, 'y': 245}, {'x': 386, 'y': 245}, {'x': 385, 'y': 247}, {'x': 383, 'y': 253}, {'x': 380, 'y': 260}, {'x': 379, 'y': 265}, {'x': 378, 'y': 268}, {'x': 378, 'y': 272}, {'x': 377, 'y': 275}, {'x': 377, 'y': 277}, {'x': 377, 'y': 280}, {'x': 377, 'y': 283}, {'x': 378, 'y': 287}, {'x': 380, 'y': 293}, {'x': 381, 'y': 297}]",2Iw1D,2Iw1D
5552,1,1,5,0,"[{'x': 398, 'y': 212}, {'x': 397, 'y': 213}, {'x': 397, 'y': 216}, {'x': 396, 'y': 219}, {'x': 396, 'y': 221}, {'x': 395, 'y': 224}, {'x': 393, 'y': 228}, {'x': 391, 'y': 232}, {'x': 389, 'y': 235}, {'x': 389, 'y': 236}, {'x': 389, 'y': 237}, {'x': 388, 'y': 237}, {'x': 387, 'y': 240}, {'x': 385, 'y': 244}, {'x': 382, 'y': 250}, {'x': 379, 'y': 255}, {'x': 378, 'y': 258}, {'x': 377, 'y': 261}, {'x': 377, 'y': 268}, {'x': 378, 'y': 276}, {'x': 379, 'y': 282}, {'x': 379, 'y': 284}]",2big7,2big7
6819,0,1,6,0,"[{'x': 366, 'y': 269}, {'x': 360, 'y': 263}, {'x': 360, 'y': 262}, {'x': 360, 'y': 262}, {'x': 358, 'y': 258}, {'x': 357, 'y': 256}, {'x': 355, 'y': 253}, {'x': 353, 'y': 250}, {'x': 351, 'y': 246}, {'x': 349, 'y': 242}, {'x': 348, 'y': 239}, {'x': 347, 'y': 235}, {'x': 347, 'y': 232}, {'x': 347, 'y': 228}, {'x': 347, 'y': 227}, {'x': 348, 'y': 227}, {'x': 349, 'y': 227}, {'x': 351, 'y': 229}, {'x': 355, 'y': 233}, {'x': 359, 'y': 238}, {'x': 362, 'y': 245}, {'x': 362, 'y': 250}, {'x': 362, 'y': 254}, {'x': 362, 'y': 256}, {'x': 362, 'y': 257}, {'x': 362, 'y': 258}, {'x': 362, 'y': 260}, {'x': 362, 'y': 261}, {'x': 362, 'y': 264}, {'x': 362, 'y': 266}, {'x': 362, 'y': 268}, {'x': 363, 'y': 270}, {'x': 363, 'y': 272}, {'x': 364, 'y': 274}]",1vRpN,1VRPN
5375,1,1,7,0,"[{'x': 376, 'y': 209}, {'x': 376, 'y': 210}, {'x': 375, 'y': 212}, {'x': 374, 'y': 215}, {'x': 373, 'y': 218}, {'x': 372, 'y': 221}, {'x': 370, 'y': 223}, {'x': 369, 'y': 226}, {'x': 368, 'y': 227}, {'x': 368, 'y': 227}, {'x': 368, 'y': 228}, {'x': 368, 'y': 228}, {'x': 368, 'y': 229}, {'x': 368, 'y': 232}, {'x': 367, 'y': 240}, {'x': 366, 'y': 251}, {'x': 365, 'y': 261}, {'x': 365, 'y': 272}, {'x': 365, 'y': 283}, {'x': 365, 'y': 293}, {'x': 363, 'y': 297}, {'x': 363, 'y': 298}, {'x': 363, 'y': 297}, {'x': 363, 'y': 297}]",3DbKn,3DbKn
7009,1,1,10,1,"[{'x': 363, 'y': 296}, {'x': 363, 'y': 295}, {'x': 363, 'y': 291}, {'x': 363, 'y': 287}, {'x': 363, 'y': 283}, {'x': 363, 'y': 279}, {'x': 363, 'y': 274}, {'x': 363, 'y': 266}, {'x': 363, 'y': 259}, {'x': 363, 'y': 253}, {'x': 363, 'y': 247}, {'x': 363, 'y': 243}, {'x': 364, 'y': 239}, {'x': 364, 'y': 237}, {'x': 364, 'y': 237}, {'x': 368, 'y': 239}, {'x': 380, 'y': 248}, {'x': 398, 'y': 264}, {'x': 419, 'y': 289}, {'x': 432, 'y': 315}, {'x': 436, 'y': 333}, {'x': 436, 'y': 344}, {'x': 437, 'y': 345}, {'x': 436, 'y': 345}, {'x': 435, 'y': 345}, {'x': 434, 'y': 345}, {'x': 434, 'y': 346}, {'x': 434, 'y': 347}, {'x': 434, 'y': 349}, {'x': 434, 'y': 349}, {'x': 432, 'y': 348}, {'x': 430, 'y': 344}, {'x': 427, 'y': 338}, {'x': 426, 'y': 333}, {'x': 425, 'y': 328}, {'x': 423, 'y': 322}, {'x': 421, 'y': 316}, {'x': 419, 'y': 310}, {'x': 416, 'y': 303}, {'x': 415, 'y': 297}, {'x': 414, 'y': 293}, {'x': 413, 'y': 290}, {'x': 413, 'y': 288}]",5FDAu,5FDAu
5337,1,1,7,0,"[{'x': 377, 'y': 210}, {'x': 377, 'y': 210}, {'x': 377, 'y': 211}, {'x': 376, 'y': 213}, {'x': 375, 'y': 215}, {'x': 374, 'y': 218}, {'x': 373, 'y': 220}, {'x': 372, 'y': 222}, {'x': 371, 'y': 223}, {'x': 371, 'y': 224}, {'x': 371, 'y': 224}, {'x': 371, 'y': 225}, {'x': 368, 'y': 230}, {'x': 365, 'y': 236}, {'x': 362, 'y': 241}, {'x': 361, 'y': 245}, {'x': 360, 'y': 252}, {'x': 360, 'y': 259}, {'x': 359, 'y': 266}, {'x': 359, 'y': 272}, {'x': 358, 'y': 275}, {'x': 358, 'y': 276}]",2aF4N,2aF4N
6067,1,1,6,0,"[{'x': 386, 'y': 219}, {'x': 386, 'y': 219}, {'x': 386, 'y': 218}, {'x': 387, 'y': 218}, {'x': 387, 'y': 217}, {'x': 387, 'y': 218}, {'x': 387, 'y': 219}, {'x': 386, 'y': 221}, {'x': 385, 'y': 224}, {'x': 385, 'y': 225}, {'x': 385, 'y': 226}, {'x': 385, 'y': 226}, {'x': 385, 'y': 226}, {'x': 386, 'y': 229}, {'x': 386, 'y': 232}, {'x': 386, 'y': 234}, {'x': 386, 'y': 236}, {'x': 386, 'y': 237}, {'x': 386, 'y': 241}, {'x': 385, 'y': 247}, {'x': 384, 'y': 253}, {'x': 384, 'y': 261}, {'x': 383, 'y': 267}, {'x': 381, 'y': 272}, {'x': 381, 'y': 274}, {'x': 381, 'y': 275}, {'x': 381, 'y': 276}, {'x': 381, 'y': 276}, {'x': 381, 'y': 277}, {'x': 381, 'y': 280}, {'x': 381, 'y': 283}, {'x': 380, 'y': 285}]",3zjUz,3zjUz
5179,1,1,5,0,"[{'x': 369, 'y': 216}, {'x': 369, 'y': 216}, {'x': 369, 'y': 217}, {'x': 369, 'y': 217}, {'x': 370, 'y': 218}, {'x': 370, 'y': 219}, {'x': 370, 'y': 219}, {'x': 370, 'y': 220}, {'x': 370, 'y': 220}, {'x': 370, 'y': 222}, {'x': 370, 'y': 224}, {'x': 370, 'y': 226}, {'x': 370, 'y': 226}, {'x': 370, 'y': 226}, {'x': 370, 'y': 227}, {'x': 369, 'y': 227}, {'x': 364, 'y': 235}, {'x': 357, 'y': 249}, {'x': 355, 'y': 264}, {'x': 355, 'y': 277}, {'x': 355, 'y': 285}, {'x': 354, 'y': 293}, {'x': 353, 'y': 298}, {'x': 353, 'y': 301}, {'x': 352, 'y': 301}]",3yi36,3yi36
8193,0,1,10,2,"[{'x': 381, 'y': 209}, {'x': 380, 'y': 210}, {'x': 380, 'y': 210}, {'x': 380, 'y': 211}, {'x': 379, 'y': 211}, {'x': 379, 'y': 213}, {'x': 378, 'y': 213}, {'x': 378, 'y': 215}, {'x': 378, 'y': 216}, {'x': 377, 'y': 218}, {'x': 376, 'y': 219}, {'x': 376, 'y': 220}, {'x': 375, 'y': 221}, {'x': 375, 'y': 222}, {'x': 375, 'y': 222}, {'x': 375, 'y': 222}, {'x': 381, 'y': 223}, {'x': 393, 'y': 225}, {'x': 408, 'y': 228}, {'x': 424, 'y': 230}, {'x': 437, 'y': 230}, {'x': 447, 'y': 230}, {'x': 454, 'y': 230}, {'x': 456, 'y': 230}, {'x': 456, 'y': 230}, {'x': 456, 'y': 231}, {'x': 456, 'y': 232}, {'x': 455, 'y': 233}, {'x': 453, 'y': 235}, {'x': 453, 'y': 238}, {'x': 451, 'y': 243}, {'x': 450, 'y': 253}, {'x': 449, 'y': 263}, {'x': 447, 'y': 270}, {'x': 445, 'y': 275}, {'x': 443, 'y': 278}, {'x': 443, 'y': 279}, {'x': 443, 'y': 280}, {'x': 442, 'y': 280}]",11U9a,llU9a
4694,1,2,6,0,"[{'x': 442, 'y': 280}, {'x': 441, 'y': 278}, {'x': 436, 'y': 269}, {'x': 430, 'y': 259}, {'x': 421, 'y': 248}, {'x': 411, 'y': 238}, {'x': 400, 'y': 229}, {'x': 389, 'y': 221}, {'x': 378, 'y': 216}, {'x': 369, 'y': 211}, {'x': 362, 'y': 209}, {'x': 358, 'y': 207}, {'x': 355, 'y': 206}, {'x': 354, 'y': 205}, {'x': 354, 'y': 206}, {'x': 354, 'y': 206}, {'x': 355, 'y': 212}, {'x': 358, 'y': 220}, {'x': 361, 'y': 232}, {'x': 362, 'y': 244}, {'x': 363, 'y': 254}, {'x': 364, 'y': 264}, {'x': 362, 'y': 269}, {'x': 362, 'y': 273}, {'x': 361, 'y': 275}, {'x': 361, 'y': 276}]",11U9a,11U9a
5871,0,1,6,0,"[{'x': 406, 'y': 246}, {'x': 405, 'y': 246}, {'x': 403, 'y': 245}, {'x': 401, 'y': 243}, {'x': 399, 'y': 242}, {'x': 396, 'y': 240}, {'x': 393, 'y': 238}, {'x': 391, 'y': 237}, {'x': 388, 'y': 234}, {'x': 387, 'y': 233}, {'x': 387, 'y': 233}, {'x': 387, 'y': 232}, {'x': 386, 'y': 232}, {'x': 385, 'y': 232}, {'x': 382, 'y': 234}, {'x': 375, 'y': 239}, {'x': 369, 'y': 244}, {'x': 364, 'y': 250}, {'x': 362, 'y': 254}, {'x': 362, 'y': 255}, {'x': 362, 'y': 256}, {'x': 362, 'y': 259}, {'x': 362, 'y': 265}, {'x': 361, 'y': 270}, {'x': 360, 'y': 274}, {'x': 359, 'y': 277}, {'x': 357, 'y': 280}, {'x': 357, 'y': 284}, {'x': 357, 'y': 286}, {'x': 357, 'y': 289}, {'x': 357, 'y': 290}]",4bI8f,4bJ8f
9685,1,2,6,0,"[{'x': 357, 'y': 290}, {'x': 357, 'y': 289}, {'x': 358, 'y': 285}, {'x': 359, 'y': 278}, {'x': 359, 'y': 270}, {'x': 359, 'y': 264}, {'x': 359, 'y': 259}, {'x': 360, 'y': 255}, {'x': 361, 'y': 250}, {'x': 362, 'y': 246}, {'x': 366, 'y': 240}, {'x': 369, 'y': 233}, {'x': 371, 'y': 228}, {'x': 372, 'y': 226}, {'x': 372, 'y': 226}, {'x': 372, 'y': 223}, {'x': 372, 'y': 219}, {'x': 373, 'y': 216}, {'x': 373, 'y': 213}, {'x': 373, 'y': 211}, {'x': 374, 'y': 210}, {'x': 374, 'y': 209}, {'x': 374, 'y': 208}, {'x': 374, 'y': 208}, {'x': 374, 'y': 207}, {'x': 374, 'y': 207}, {'x': 375, 'y': 205}, {'x': 375, 'y': 205}, {'x': 375, 'y': 204}, {'x': 375, 'y': 203}, {'x': 375, 'y': 203}, {'x': 376, 'y': 202}, {'x': 376, 'y': 201}, {'x': 376, 'y': 201}, {'x': 376, 'y': 201}, {'x': 377, 'y': 201}, {'x': 377, 'y': 200}, {'x': 378, 'y': 199}, {'x': 380, 'y': 198}, {'x': 382, 'y': 196}, {'x': 384, 'y': 195}, {'x': 384, 'y': 194}, {'x': 384, 'y': 194}, {'x': 384, 'y': 194}, {'x': 385, 'y': 194}, {'x': 385, 'y': 194}, {'x': 387, 'y': 195}, {'x': 389, 'y': 198}, {'x': 390, 'y': 199}, {'x': 390, 'y': 200}, {'x': 390, 'y': 201}, {'x': 389, 'y': 206}, {'x': 388, 'y': 215}, {'x': 387, 'y': 221}, {'x': 386, 'y': 226}, {'x': 385, 'y': 232}, {'x': 384, 'y': 236}, {'x': 384, 'y': 241}, {'x': 384, 'y': 245}, {'x': 383, 'y': 249}, {'x': 383, 'y': 249}, {'x': 383, 'y': 251}, {'x': 383, 'y': 252}]",4bI8f,4bI8f
9242,0,1,11,2,"[{'x': 383, 'y': 253}, {'x': 382, 'y': 253}, {'x': 378, 'y': 250}, {'x': 374, 'y': 247}, {'x': 370, 'y': 244}, {'x': 366, 'y': 242}, {'x': 362, 'y': 237}, {'x': 358, 'y': 234}, {'x': 357, 'y': 231}, {'x': 356, 'y': 230}, {'x': 356, 'y': 230}, {'x': 356, 'y': 230}, {'x': 353, 'y': 232}, {'x': 350, 'y': 236}, {'x': 348, 'y': 239}, {'x': 346, 'y': 247}, {'x': 343, 'y': 255}, {'x': 342, 'y': 264}, {'x': 340, 'y': 271}, {'x': 338, 'y': 278}, {'x': 336, 'y': 285}, {'x': 334, 'y': 293}, {'x': 333, 'y': 300}, {'x': 332, 'y': 302}, {'x': 332, 'y': 304}, {'x': 332, 'y': 304}]",2ZIsf,2Zlsf
7764,1,2,7,0,"[{'x': 332, 'y': 304}, {'x': 333, 'y': 303}, {'x': 335, 'y': 299}, {'x': 336, 'y': 296}, {'x': 338, 'y': 292}, {'x': 342, 'y': 287}, {'x': 347, 'y': 280}, {'x': 353, 'y': 270}, {'x': 359, 'y': 259}, {'x': 362, 'y': 253}, {'x': 365, 'y': 247}, {'x': 367, 'y': 245}, {'x': 369, 'y': 242}, {'x': 370, 'y': 241}, {'x': 371, 'y': 240}, {'x': 371, 'y': 239}, {'x': 371, 'y': 239}, {'x': 372, 'y': 237}, {'x': 373, 'y': 236}, {'x': 373, 'y': 232}, {'x': 374, 'y': 230}, {'x': 374, 'y': 223}, {'x': 374, 'y': 217}, {'x': 374, 'y': 212}, {'x': 374, 'y': 209}, {'x': 374, 'y': 208}, {'x': 374, 'y': 208}, {'x': 375, 'y': 208}, {'x': 377, 'y': 208}, {'x': 380, 'y': 209}, {'x': 383, 'y': 211}, {'x': 386, 'y': 213}, {'x': 389, 'y': 216}, {'x': 393, 'y': 219}, {'x': 397, 'y': 224}, {'x': 401, 'y': 230}, {'x': 404, 'y': 236}, {'x': 407, 'y': 241}, {'x': 409, 'y': 244}, {'x': 409, 'y': 245}, {'x': 409, 'y': 247}, {'x': 410, 'y': 251}, {'x': 410, 'y': 257}, {'x': 410, 'y': 264}, {'x': 409, 'y': 269}, {'x': 408, 'y': 272}, {'x': 408, 'y': 274}, {'x': 408, 'y': 274}]",2ZIsf,2ZIsf
8386,0,1,6,0,"[{'x': 328, 'y': 225}, {'x': 338, 'y': 217}, {'x': 338, 'y': 216}, {'x': 340, 'y': 215}, {'x': 342, 'y': 213}, {'x': 344, 'y': 211}, {'x': 346, 'y': 210}, {'x': 347, 'y': 209}, {'x': 348, 'y': 207}, {'x': 349, 'y': 206}, {'x': 350, 'y': 205}, {'x': 351, 'y': 205}, {'x': 351, 'y': 205}, {'x': 351, 'y': 206}, {'x': 351, 'y': 213}, {'x': 351, 'y': 219}, {'x': 351, 'y': 224}, {'x': 350, 'y': 227}, {'x': 349, 'y': 229}, {'x': 348, 'y': 231}, {'x': 347, 'y': 233}, {'x': 347, 'y': 234}, {'x': 346, 'y': 235}, {'x': 346, 'y': 235}, {'x': 346, 'y': 238}, {'x': 342, 'y': 244}, {'x': 339, 'y': 248}, {'x': 337, 'y': 252}, {'x': 335, 'y': 256}, {'x': 334, 'y': 261}, {'x': 333, 'y': 265}, {'x': 332, 'y': 270}, {'x': 330, 'y': 275}, {'x': 330, 'y': 280}, {'x': 330, 'y': 282}, {'x': 329, 'y': 284}, {'x': 329, 'y': 284}]",1a43P,la43P
8196,0,2,7,0,"[{'x': 329, 'y': 284}, {'x': 331, 'y': 280}, {'x': 334, 'y': 271}, {'x': 337, 'y': 258}, {'x': 341, 'y': 245}, {'x': 345, 'y': 232}, {'x': 347, 'y': 221}, {'x': 349, 'y': 216}, {'x': 351, 'y': 211}, {'x': 351, 'y': 210}, {'x': 352, 'y': 209}, {'x': 352, 'y': 208}, {'x': 352, 'y': 208}, {'x': 353, 'y': 207}, {'x': 353, 'y': 206}, {'x': 353, 'y': 205}, {'x': 353, 'y': 205}, {'x': 354, 'y': 205}, {'x': 354, 'y': 203}, {'x': 354, 'y': 202}, {'x': 355, 'y': 202}, {'x': 356, 'y': 205}, {'x': 358, 'y': 211}, {'x': 359, 'y': 218}, {'x': 359, 'y': 222}, {'x': 358, 'y': 226}, {'x': 357, 'y': 229}, {'x': 357, 'y': 237}, {'x': 360, 'y': 247}, {'x': 364, 'y': 256}, {'x': 367, 'y': 261}, {'x': 367, 'y': 261}]",1a43P,Ia43P
5179,0,1,7,0,"[{'x': 589, 'y': 252}, {'x': 581, 'y': 248}, {'x': 566, 'y': 243}, {'x': 547, 'y': 237}, {'x': 519, 'y': 230}, {'x': 494, 'y': 226}, {'x': 467, 'y': 223}, {'x': 442, 'y': 221}, {'x': 424, 'y': 221}, {'x': 408, 'y': 221}, {'x': 398, 'y': 223}, {'x': 392, 'y': 224}, {'x': 390, 'y': 225}, {'x': 389, 'y': 225}, {'x': 389, 'y': 225}, {'x': 389, 'y': 226}, {'x': 389, 'y': 226}, {'x': 393, 'y': 230}, {'x': 398, 'y': 237}, {'x': 403, 'y': 248}, {'x': 407, 'y': 260}, {'x': 409, 'y': 269}, {'x': 410, 'y': 274}, {'x': 410, 'y': 275}]",1cKYG,1CKYG
5493,0,1,7,0,"[{'x': 404, 'y': 216}, {'x': 404, 'y': 216}, {'x': 404, 'y': 217}, {'x': 403, 'y': 218}, {'x': 402, 'y': 219}, {'x': 401, 'y': 221}, {'x': 400, 'y': 222}, {'x': 399, 'y': 224}, {'x': 399, 'y': 224}, {'x': 399, 'y': 225}, {'x': 398, 'y': 226}, {'x': 395, 'y': 228}, {'x': 393, 'y': 231}, {'x': 392, 'y': 232}, {'x': 392, 'y': 232}, {'x': 392, 'y': 234}, {'x': 391, 'y': 237}, {'x': 390, 'y': 241}, {'x': 389, 'y': 244}, {'x': 389, 'y': 245}, {'x': 389, 'y': 246}, {'x': 389, 'y': 248}, {'x': 388, 'y': 253}, {'x': 387, 'y': 260}, {'x': 386, 'y': 265}, {'x': 385, 'y': 268}, {'x': 385, 'y': 269}, {'x': 385, 'y': 272}, {'x': 385, 'y': 276}, {'x': 385, 'y': 280}, {'x': 385, 'y': 283}, {'x': 385, 'y': 285}, {'x': 384, 'y': 286}]",5ADJe,5ADJE
